travelCode,userCode,from,place,flightType,Fprice,agency,name,days,price,total,FHtotal
35661,341,Brasilia (DF),Florianopolis (SC),premium,1222.24,Rainbow,Hotel A,2,313.02,626.04,1848.28
35662,341,Aracaju (SE),Florianopolis (SC),premium,1174.97,CloudFy,Hotel A,3,313.02,939.06,2114.03
35664,341,Aracaju (SE),Florianopolis (SC),premium,1132.81,Rainbow,Hotel A,3,313.02,939.06,2071.87
35665,341,Brasilia (DF),Aracaju (SE),economic,721.2,Rainbow,Hotel Z,2,208.04,416.08,1137.28
35667,341,Recife (PE),Sao Paulo (SP),economic,513.06,CloudFy,Hotel AF,4,139.1,556.4,1069.46
35674,341,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,Rainbow,Hotel CB,3,165.99,497.97,1428.09
35675,341,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,FlyingDrops,Hotel A,1,313.02,313.02,1812.95
35677,341,Recife (PE),Florianopolis (SC),firstClass,1434.38,FlyingDrops,Hotel A,2,313.02,626.04,2060.42
35678,341,Recife (PE),Florianopolis (SC),economic,803.39,Rainbow,Hotel A,4,313.02,1252.08,2055.47
35688,341,Brasilia (DF),Rio de Janeiro (RJ),economic,344.26,CloudFy,Hotel CB,1,165.99,165.99,510.25
35689,341,Brasilia (DF),Aracaju (SE),economic,721.2,Rainbow,Hotel Z,2,208.04,416.08,1137.28
35691,341,Brasilia (DF),Sao Paulo (SP),firstClass,904,FlyingDrops,Hotel AF,4,139.1,556.4,1460.4
35693,341,Brasilia (DF),Recife (PE),firstClass,804.24,CloudFy,Hotel AU,3,312.83,938.49,1742.73
35695,341,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,CloudFy,Hotel CB,2,165.99,331.98,1515.55
35701,341,Aracaju (SE),Florianopolis (SC),firstClass,1515.79,CloudFy,Hotel A,2,313.02,626.04,2141.83
35706,341,Brasilia (DF),Sao Paulo (SP),economic,533.8,Rainbow,Hotel AF,3,139.1,417.3,951.1
35711,341,Aracaju (SE),Natal (RN),economic,332.1,CloudFy,Hotel BD,1,242.88,242.88,574.98
35713,341,Recife (PE),Salvador (BH),firstClass,1484.94,CloudFy,Hotel K,3,263.41,790.23,2275.17
35714,341,Aracaju (SE),Natal (RN),firstClass,577.71,FlyingDrops,Hotel BD,1,242.88,242.88,820.59
35717,341,Aracaju (SE),Natal (RN),premium,535.95,CloudFy,Hotel BD,2,242.88,485.76,1021.71
35718,341,Aracaju (SE),Brasilia (DF),firstClass,959.29,Rainbow,Hotel BP,2,247.62,495.24,1454.53
35719,341,Aracaju (SE),Brasilia (DF),economic,472.72,CloudFy,Hotel BP,4,247.62,990.48,1463.2
35720,341,Aracaju (SE),Sao Paulo (SP),firstClass,756.3,FlyingDrops,Hotel AF,3,139.1,417.3,1173.6
35726,341,Aracaju (SE),Recife (PE),premium,835.21,CloudFy,Hotel AU,1,312.83,312.83,1148.04
35734,341,Aracaju (SE),Brasilia (DF),economic,548.62,Rainbow,Hotel BP,2,247.62,495.24,1043.86
35738,341,Recife (PE),Campo Grande (MS),firstClass,1069.12,Rainbow,Hotel BW,1,60.39,60.39,1129.51
35740,341,Brasilia (DF),Natal (RN),firstClass,1313.76,CloudFy,Hotel BD,2,242.88,485.76,1799.52
35741,341,Aracaju (SE),Florianopolis (SC),economic,852.18,Rainbow,Hotel A,2,313.02,626.04,1478.22
35742,341,Recife (PE),Salvador (BH),firstClass,1484.94,CloudFy,Hotel K,1,263.41,263.41,1748.35
35746,342,Brasilia (DF),Rio de Janeiro (RJ),economic,371.04,Rainbow,Hotel CB,3,165.99,497.97,869.01
35749,342,Aracaju (SE),Campo Grande (MS),premium,1021.53,CloudFy,Hotel BW,1,60.39,60.39,1081.92
35751,342,Recife (PE),Florianopolis (SC),firstClass,1434.38,FlyingDrops,Hotel A,3,313.02,939.06,2373.44
35752,342,Brasilia (DF),Aracaju (SE),firstClass,1287.52,FlyingDrops,Hotel Z,4,208.04,832.16,2119.68
35754,342,Brasilia (DF),Recife (PE),firstClass,691.39,FlyingDrops,Hotel AU,3,312.83,938.49,1629.88
35755,342,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,Rainbow,Hotel AF,2,139.1,278.2,1270.37
35761,342,Recife (PE),Florianopolis (SC),premium,1074.75,CloudFy,Hotel A,4,313.02,1252.08,2326.83
35766,342,Aracaju (SE),Salvador (BH),firstClass,1684.05,CloudFy,Hotel K,2,263.41,526.82,2210.87
35769,342,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,Rainbow,Hotel A,3,313.02,939.06,2521.47
35783,342,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,CloudFy,Hotel CB,2,165.99,331.98,1515.55
35784,342,Recife (PE),Florianopolis (SC),firstClass,1434.38,FlyingDrops,Hotel A,4,313.02,1252.08,2686.46
35787,342,Brasilia (DF),Campo Grande (MS),economic,629.54,Rainbow,Hotel BW,1,60.39,60.39,689.93
35791,342,Aracaju (SE),Salvador (BH),premium,1289.05,Rainbow,Hotel K,2,263.41,526.82,1815.87
35792,342,Recife (PE),Natal (RN),economic,360.22,Rainbow,Hotel BD,1,242.88,242.88,603.1
35798,342,Aracaju (SE),Recife (PE),premium,875.41,Rainbow,Hotel AU,4,312.83,1251.32,2126.73
35799,342,Recife (PE),Rio de Janeiro (RJ),premium,1351.89,Rainbow,Hotel CB,4,165.99,663.96,2015.85
35800,342,Brasilia (DF),Sao Paulo (SP),firstClass,893.65,CloudFy,Hotel AF,2,139.1,278.2,1171.85
35807,342,Aracaju (SE),Natal (RN),premium,535.95,CloudFy,Hotel BD,3,242.88,728.64,1264.59
35816,342,Recife (PE),Sao Paulo (SP),economic,513.06,CloudFy,Hotel AF,2,139.1,278.2,791.26
35820,342,Recife (PE),Rio de Janeiro (RJ),economic,910.7,CloudFy,Hotel CB,4,165.99,663.96,1574.66
35824,342,Aracaju (SE),Salvador (BH),premium,1288.79,CloudFy,Hotel K,1,263.41,263.41,1552.2
35831,342,Brasilia (DF),Salvador (BH),premium,1268.97,Rainbow,Hotel K,1,263.41,263.41,1532.38
35847,342,Brasilia (DF),Aracaju (SE),firstClass,1260.1,CloudFy,Hotel Z,3,208.04,624.12,1884.22
35848,342,Brasilia (DF),Recife (PE),premium,559.13,Rainbow,Hotel AU,4,312.83,1251.32,1810.45
35850,342,Aracaju (SE),Natal (RN),firstClass,577.71,FlyingDrops,Hotel BD,3,242.88,728.64,1306.35
35852,342,Brasilia (DF),Salvador (BH),economic,921.08,Rainbow,Hotel K,3,263.41,790.23,1711.31
35855,342,Aracaju (SE),Campo Grande (MS),firstClass,1387.89,Rainbow,Hotel BW,4,60.39,241.56,1629.45
35858,342,Recife (PE),Natal (RN),firstClass,633.71,FlyingDrops,Hotel BD,3,242.88,728.64,1362.35
35861,342,Recife (PE),Campo Grande (MS),premium,832.77,Rainbow,Hotel BW,3,60.39,181.17,1013.94
35862,342,Recife (PE),Salvador (BH),premium,1249.83,Rainbow,Hotel K,2,263.41,526.82,1776.65
35864,342,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,Rainbow,Hotel A,3,313.02,939.06,2521.47
35865,342,Brasilia (DF),Rio de Janeiro (RJ),premium,457.95,CloudFy,Hotel CB,1,165.99,165.99,623.94
35872,342,Brasilia (DF),Rio de Janeiro (RJ),premium,457.95,CloudFy,Hotel CB,1,165.99,165.99,623.94
35876,342,Recife (PE),Florianopolis (SC),firstClass,1371.83,Rainbow,Hotel A,3,313.02,939.06,2310.89
35877,342,Recife (PE),Brasilia (DF),firstClass,709.25,CloudFy,Hotel BP,4,247.62,990.48,1699.73
35879,342,Recife (PE),Aracaju (SE),firstClass,1181.19,Rainbow,Hotel Z,3,208.04,624.12,1805.31
35880,342,Aracaju (SE),Campo Grande (MS),economic,743.54,Rainbow,Hotel BW,2,60.39,120.78,864.32
35891,342,Aracaju (SE),Brasilia (DF),economic,548.62,Rainbow,Hotel BP,2,247.62,495.24,1043.86
35892,342,Brasilia (DF),Salvador (BH),firstClass,1665.24,Rainbow,Hotel K,3,263.41,790.23,2455.47
35893,342,Brasilia (DF),Campo Grande (MS),firstClass,1009.71,FlyingDrops,Hotel BW,4,60.39,241.56,1251.27
35897,342,Recife (PE),Aracaju (SE),premium,932.84,CloudFy,Hotel Z,1,208.04,208.04,1140.88
35903,342,Recife (PE),Natal (RN),economic,360.22,Rainbow,Hotel BD,1,242.88,242.88,603.1
35909,342,Aracaju (SE),Sao Paulo (SP),firstClass,730.43,CloudFy,Hotel AF,4,139.1,556.4,1286.83
35912,342,Brasilia (DF),Natal (RN),economic,726.19,Rainbow,Hotel BD,2,242.88,485.76,1211.95
35914,342,Aracaju (SE),Recife (PE),economic,604.14,CloudFy,Hotel AU,1,312.83,312.83,916.97
35915,343,Aracaju (SE),Recife (PE),premium,835.21,CloudFy,Hotel AU,1,312.83,312.83,1148.04
35919,343,Aracaju (SE),Sao Paulo (SP),premium,588.14,Rainbow,Hotel AF,1,139.1,139.1,727.24
35921,343,Recife (PE),Natal (RN),economic,301.51,CloudFy,Hotel BD,1,242.88,242.88,544.39
35924,343,Recife (PE),Sao Paulo (SP),firstClass,954.78,FlyingDrops,Hotel AF,4,139.1,556.4,1511.18
35927,343,Recife (PE),Aracaju (SE),premium,932.84,CloudFy,Hotel Z,3,208.04,624.12,1556.96
35932,343,Recife (PE),Sao Paulo (SP),firstClass,980.83,Rainbow,Hotel AF,2,139.1,278.2,1259.03
35942,343,Aracaju (SE),Brasilia (DF),firstClass,898.04,FlyingDrops,Hotel BP,3,247.62,742.86,1640.9
35951,343,Brasilia (DF),Salvador (BH),firstClass,1685.23,CloudFy,Hotel K,1,263.41,263.41,1948.64
35952,343,Recife (PE),Florianopolis (SC),premium,1074.75,CloudFy,Hotel A,4,313.02,1252.08,2326.83
35954,343,Brasilia (DF),Recife (PE),firstClass,691.39,FlyingDrops,Hotel AU,3,312.83,938.49,1629.88
35956,343,Aracaju (SE),Natal (RN),premium,535.95,CloudFy,Hotel BD,3,242.88,728.64,1264.59
35959,343,Recife (PE),Aracaju (SE),firstClass,1181.19,Rainbow,Hotel Z,3,208.04,624.12,1805.31
35964,343,Recife (PE),Campo Grande (MS),firstClass,1038.95,FlyingDrops,Hotel BW,1,60.39,60.39,1099.34
35966,343,Brasilia (DF),Sao Paulo (SP),economic,538.95,CloudFy,Hotel AF,4,139.1,556.4,1095.35
35975,343,Brasilia (DF),Aracaju (SE),firstClass,1287.52,FlyingDrops,Hotel Z,2,208.04,416.08,1703.6
35976,343,Brasilia (DF),Sao Paulo (SP),firstClass,893.65,CloudFy,Hotel AF,4,139.1,556.4,1450.05
35977,343,Recife (PE),Florianopolis (SC),premium,1074.75,CloudFy,Hotel A,2,313.02,626.04,1700.79
35980,343,Recife (PE),Sao Paulo (SP),economic,545.95,Rainbow,Hotel AF,2,139.1,278.2,824.15
35981,343,Recife (PE),Salvador (BH),premium,1249.83,Rainbow,Hotel K,4,263.41,1053.64,2303.47
35982,343,Recife (PE),Sao Paulo (SP),economic,513.06,CloudFy,Hotel AF,2,139.1,278.2,791.26
35983,343,Brasilia (DF),Rio de Janeiro (RJ),firstClass,539.39,FlyingDrops,Hotel CB,3,165.99,497.97,1037.36
35986,343,Aracaju (SE),Salvador (BH),economic,964.83,CloudFy,Hotel K,3,263.41,790.23,1755.06
35989,343,Recife (PE),Sao Paulo (SP),premium,670.13,Rainbow,Hotel AF,3,139.1,417.3,1087.43
35991,343,Recife (PE),Natal (RN),premium,474.6,CloudFy,Hotel BD,1,242.88,242.88,717.48
35998,343,Recife (PE),Salvador (BH),firstClass,1484.94,CloudFy,Hotel K,4,263.41,1053.64,2538.58
36001,343,Recife (PE),Brasilia (DF),firstClass,697.22,FlyingDrops,Hotel BP,4,247.62,990.48,1687.7
36002,343,Brasilia (DF),Campo Grande (MS),firstClass,1069.61,Rainbow,Hotel BW,3,60.39,181.17,1250.78
36003,343,Aracaju (SE),Salvador (BH),firstClass,1684.05,CloudFy,Hotel K,2,263.41,526.82,2210.87
36007,343,Brasilia (DF),Rio de Janeiro (RJ),economic,344.26,CloudFy,Hotel CB,3,165.99,497.97,842.23
36011,343,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,CloudFy,Hotel CB,2,165.99,331.98,1515.55
36013,343,Aracaju (SE),Sao Paulo (SP),premium,588.14,Rainbow,Hotel AF,4,139.1,556.4,1144.54
36017,343,Brasilia (DF),Campo Grande (MS),firstClass,1009.71,FlyingDrops,Hotel BW,4,60.39,241.56,1251.27
36018,343,Aracaju (SE),Sao Paulo (SP),premium,630.34,CloudFy,Hotel AF,2,139.1,278.2,908.54
36022,343,Aracaju (SE),Florianopolis (SC),economic,869.13,CloudFy,Hotel A,1,313.02,313.02,1182.15
36032,343,Recife (PE),Campo Grande (MS),firstClass,1038.95,FlyingDrops,Hotel BW,4,60.39,241.56,1280.51
36036,343,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,CloudFy,Hotel CB,4,165.99,663.96,1381
36037,343,Brasilia (DF),Aracaju (SE),firstClass,1287.52,FlyingDrops,Hotel Z,3,208.04,624.12,1911.64
36038,343,Recife (PE),Sao Paulo (SP),economic,513.06,CloudFy,Hotel AF,1,139.1,139.1,652.16
36044,343,Aracaju (SE),Recife (PE),premium,875.41,Rainbow,Hotel AU,3,312.83,938.49,1813.9
36046,343,Recife (PE),Rio de Janeiro (RJ),economic,908.93,Rainbow,Hotel CB,1,165.99,165.99,1074.92
36052,343,Recife (PE),Sao Paulo (SP),premium,670.13,Rainbow,Hotel AF,4,139.1,556.4,1226.53
36059,343,Brasilia (DF),Campo Grande (MS),premium,851.15,Rainbow,Hotel BW,1,60.39,60.39,911.54
36061,343,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,Rainbow,Hotel A,1,313.02,313.02,1889.99
36065,344,Brasilia (DF),Sao Paulo (SP),firstClass,904,FlyingDrops,Hotel AF,3,139.1,417.3,1321.3
36066,344,Recife (PE),Rio de Janeiro (RJ),firstClass,1612.39,CloudFy,Hotel CB,3,165.99,497.97,2110.36
36070,344,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,CloudFy,Hotel BW,2,60.39,120.78,1217.36
36075,344,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,Rainbow,Hotel CB,3,165.99,497.97,2109.11
36083,344,Aracaju (SE),Salvador (BH),firstClass,1714.75,FlyingDrops,Hotel K,2,263.41,526.82,2241.57
36089,344,Brasilia (DF),Recife (PE),firstClass,804.24,CloudFy,Hotel AU,3,312.83,938.49,1742.73
36091,344,Aracaju (SE),Salvador (BH),firstClass,1684.05,CloudFy,Hotel K,2,263.41,526.82,2210.87
36094,344,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,CloudFy,Hotel CB,4,165.99,663.96,1847.53
36099,344,Recife (PE),Natal (RN),firstClass,633.71,FlyingDrops,Hotel BD,1,242.88,242.88,876.59
36104,344,Aracaju (SE),Campo Grande (MS),economic,750.92,CloudFy,Hotel BW,2,60.39,120.78,871.7
36105,344,Recife (PE),Florianopolis (SC),economic,761.2,CloudFy,Hotel A,3,313.02,939.06,1700.26
36106,344,Brasilia (DF),Recife (PE),premium,559.13,Rainbow,Hotel AU,3,312.83,938.49,1497.62
36109,344,Brasilia (DF),Recife (PE),premium,568.38,CloudFy,Hotel AU,1,312.83,312.83,881.21
36110,344,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,CloudFy,Hotel CB,2,165.99,331.98,1049.02
36111,344,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,CloudFy,Hotel CB,4,165.99,663.96,1381
36113,344,Aracaju (SE),Sao Paulo (SP),economic,410.79,CloudFy,Hotel AF,4,139.1,556.4,967.19
36114,344,Aracaju (SE),Brasilia (DF),premium,706.36,Rainbow,Hotel BP,2,247.62,495.24,1201.6
36116,344,Recife (PE),Sao Paulo (SP),premium,670.13,Rainbow,Hotel AF,2,139.1,278.2,948.33
36118,344,Recife (PE),Natal (RN),economic,301.51,CloudFy,Hotel BD,4,242.88,971.52,1273.03
36119,344,Recife (PE),Rio de Janeiro (RJ),premium,1270.03,CloudFy,Hotel CB,4,165.99,663.96,1933.99
36121,344,Brasilia (DF),Rio de Janeiro (RJ),premium,440.69,Rainbow,Hotel CB,4,165.99,663.96,1104.65
36125,344,Recife (PE),Florianopolis (SC),premium,1070.54,Rainbow,Hotel A,4,313.02,1252.08,2322.62
36127,344,Aracaju (SE),Sao Paulo (SP),premium,588.14,Rainbow,Hotel AF,1,139.1,139.1,727.24
36129,344,Aracaju (SE),Rio de Janeiro (RJ),premium,1007.72,CloudFy,Hotel CB,2,165.99,331.98,1339.7
36135,344,Brasilia (DF),Recife (PE),firstClass,691.39,FlyingDrops,Hotel AU,1,312.83,312.83,1004.22
36141,344,Recife (PE),Brasilia (DF),firstClass,697.22,FlyingDrops,Hotel BP,4,247.62,990.48,1687.7
36149,345,Recife (PE),Campo Grande (MS),economic,615.59,Rainbow,Hotel BW,1,60.39,60.39,675.98
36152,345,Brasilia (DF),Florianopolis (SC),economic,884.94,CloudFy,Hotel A,1,313.02,313.02,1197.96
36161,345,Aracaju (SE),Salvador (BH),premium,1288.79,CloudFy,Hotel K,4,263.41,1053.64,2342.43
36162,345,Recife (PE),Campo Grande (MS),firstClass,1038.95,FlyingDrops,Hotel BW,2,60.39,120.78,1159.73
36164,345,Recife (PE),Brasilia (DF),premium,638.63,Rainbow,Hotel BP,3,247.62,742.86,1381.49
36165,345,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,Rainbow,Hotel AF,2,139.1,278.2,1270.37
36166,345,Recife (PE),Campo Grande (MS),economic,563.71,CloudFy,Hotel BW,3,60.39,181.17,744.88
36175,345,Brasilia (DF),Salvador (BH),firstClass,1665.24,Rainbow,Hotel K,2,263.41,526.82,2192.06
36177,345,Aracaju (SE),Florianopolis (SC),premium,1174.97,CloudFy,Hotel A,1,313.02,313.02,1487.99
36181,345,Brasilia (DF),Rio de Janeiro (RJ),premium,457.95,CloudFy,Hotel CB,4,165.99,663.96,1121.91
36183,345,Brasilia (DF),Salvador (BH),firstClass,1685.23,CloudFy,Hotel K,3,263.41,790.23,2475.46
36184,345,Aracaju (SE),Natal (RN),economic,332.1,CloudFy,Hotel BD,2,242.88,485.76,817.86
36187,345,Aracaju (SE),Salvador (BH),premium,1289.05,Rainbow,Hotel K,3,263.41,790.23,2079.28
36188,345,Recife (PE),Rio de Janeiro (RJ),firstClass,1706.89,FlyingDrops,Hotel CB,2,165.99,331.98,2038.87
36189,345,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,CloudFy,Hotel BW,3,60.39,181.17,1570.54
36190,345,Brasilia (DF),Campo Grande (MS),firstClass,1009.71,FlyingDrops,Hotel BW,4,60.39,241.56,1251.27
36193,345,Brasilia (DF),Recife (PE),firstClass,804.24,CloudFy,Hotel AU,3,312.83,938.49,1742.73
36196,345,Brasilia (DF),Florianopolis (SC),economic,889.07,Rainbow,Hotel A,4,313.02,1252.08,2141.15
36201,345,Aracaju (SE),Recife (PE),firstClass,1088.87,FlyingDrops,Hotel AU,1,312.83,312.83,1401.7
36205,345,Aracaju (SE),Salvador (BH),premium,1288.79,CloudFy,Hotel K,1,263.41,263.41,1552.2
36207,345,Aracaju (SE),Campo Grande (MS),firstClass,1376.09,FlyingDrops,Hotel BW,4,60.39,241.56,1617.65
36210,345,Aracaju (SE),Sao Paulo (SP),firstClass,752.27,Rainbow,Hotel AF,1,139.1,139.1,891.37
36219,345,Brasilia (DF),Sao Paulo (SP),firstClass,904,FlyingDrops,Hotel AF,1,139.1,139.1,1043.1
36220,345,Recife (PE),Sao Paulo (SP),firstClass,883.63,CloudFy,Hotel AF,2,139.1,278.2,1161.83
36221,345,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,FlyingDrops,Hotel A,2,313.02,626.04,2195.69
36222,345,Aracaju (SE),Natal (RN),economic,332.1,CloudFy,Hotel BD,3,242.88,728.64,1060.74
36223,345,Aracaju (SE),Brasilia (DF),firstClass,898.04,FlyingDrops,Hotel BP,4,247.62,990.48,1888.52
36225,345,Brasilia (DF),Aracaju (SE),economic,721.2,Rainbow,Hotel Z,2,208.04,416.08,1137.28
36228,345,Aracaju (SE),Brasilia (DF),premium,755.62,CloudFy,Hotel BP,1,247.62,247.62,1003.24
36231,345,Brasilia (DF),Rio de Janeiro (RJ),economic,371.04,Rainbow,Hotel CB,1,165.99,165.99,537.03
36242,346,Aracaju (SE),Recife (PE),firstClass,1124.11,CloudFy,Hotel AU,3,312.83,938.49,2062.6
36243,346,Recife (PE),Aracaju (SE),economic,663.23,Rainbow,Hotel Z,3,208.04,624.12,1287.35
36247,346,Recife (PE),Campo Grande (MS),premium,793.15,CloudFy,Hotel BW,4,60.39,241.56,1034.71
36249,346,Brasilia (DF),Natal (RN),economic,726.19,Rainbow,Hotel BD,4,242.88,971.52,1697.71
36252,346,Brasilia (DF),Natal (RN),firstClass,1434.91,Rainbow,Hotel BD,2,242.88,485.76,1920.67
36254,346,Aracaju (SE),Florianopolis (SC),premium,1174.97,CloudFy,Hotel A,3,313.02,939.06,2114.03
36257,346,Aracaju (SE),Recife (PE),firstClass,1088.87,FlyingDrops,Hotel AU,3,312.83,938.49,2027.36
36263,346,Brasilia (DF),Recife (PE),economic,432.1,CloudFy,Hotel AU,3,312.83,938.49,1370.59
36270,346,Brasilia (DF),Aracaju (SE),firstClass,1260.1,CloudFy,Hotel Z,4,208.04,832.16,2092.26
36289,346,Brasilia (DF),Natal (RN),premium,1107.52,Rainbow,Hotel BD,2,242.88,485.76,1593.28
36291,346,Recife (PE),Rio de Janeiro (RJ),firstClass,1612.39,CloudFy,Hotel CB,1,165.99,165.99,1778.38
36302,346,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,CloudFy,Hotel CB,4,165.99,663.96,1381
36305,346,Aracaju (SE),Natal (RN),economic,332.1,CloudFy,Hotel BD,3,242.88,728.64,1060.74
36309,346,Recife (PE),Salvador (BH),premium,1242.65,CloudFy,Hotel K,1,263.41,263.41,1506.06
36310,346,Aracaju (SE),Campo Grande (MS),economic,743.54,Rainbow,Hotel BW,2,60.39,120.78,864.32
36318,346,Recife (PE),Florianopolis (SC),economic,761.2,CloudFy,Hotel A,4,313.02,1252.08,2013.28
36321,346,Aracaju (SE),Brasilia (DF),economic,472.72,CloudFy,Hotel BP,2,247.62,495.24,967.96
36324,346,Brasilia (DF),Campo Grande (MS),premium,831.7,CloudFy,Hotel BW,2,60.39,120.78,952.48
36326,346,Recife (PE),Salvador (BH),firstClass,1484.94,CloudFy,Hotel K,4,263.41,1053.64,2538.58
36329,346,Recife (PE),Aracaju (SE),premium,932.22,Rainbow,Hotel Z,2,208.04,416.08,1348.3
36333,346,Brasilia (DF),Sao Paulo (SP),firstClass,893.65,CloudFy,Hotel AF,4,139.1,556.4,1450.05
36340,346,Aracaju (SE),Sao Paulo (SP),firstClass,752.27,Rainbow,Hotel AF,2,139.1,278.2,1030.47
36344,346,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,Rainbow,Hotel CB,4,165.99,663.96,1594.08
36346,346,Recife (PE),Aracaju (SE),firstClass,1181.19,Rainbow,Hotel Z,1,208.04,208.04,1389.23
36352,346,Recife (PE),Sao Paulo (SP),firstClass,954.78,FlyingDrops,Hotel AF,1,139.1,139.1,1093.88
36361,346,Recife (PE),Rio de Janeiro (RJ),premium,1351.89,Rainbow,Hotel CB,3,165.99,497.97,1849.86
36362,346,Brasilia (DF),Sao Paulo (SP),economic,538.95,CloudFy,Hotel AF,4,139.1,556.4,1095.35
36364,346,Recife (PE),Florianopolis (SC),firstClass,1434.38,FlyingDrops,Hotel A,3,313.02,939.06,2373.44
36365,346,Recife (PE),Natal (RN),firstClass,633.71,FlyingDrops,Hotel BD,1,242.88,242.88,876.59
36371,346,Recife (PE),Natal (RN),firstClass,669.83,CloudFy,Hotel BD,4,242.88,971.52,1641.35
36373,346,Brasilia (DF),Salvador (BH),firstClass,1685.23,CloudFy,Hotel K,4,263.41,1053.64,2738.87
36374,346,Aracaju (SE),Brasilia (DF),premium,755.62,CloudFy,Hotel BP,1,247.62,247.62,1003.24
36375,346,Recife (PE),Sao Paulo (SP),economic,545.95,Rainbow,Hotel AF,2,139.1,278.2,824.15
36378,346,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,CloudFy,Hotel BW,4,60.39,241.56,1630.93
36393,347,Recife (PE),Natal (RN),economic,360.22,Rainbow,Hotel BD,3,242.88,728.64,1088.86
36394,347,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,Rainbow,Hotel CB,1,165.99,165.99,1777.13
36395,347,Recife (PE),Sao Paulo (SP),firstClass,883.63,CloudFy,Hotel AF,2,139.1,278.2,1161.83
36399,347,Aracaju (SE),Florianopolis (SC),economic,869.13,CloudFy,Hotel A,4,313.02,1252.08,2121.21
36402,347,Brasilia (DF),Salvador (BH),firstClass,1685.23,CloudFy,Hotel K,2,263.41,526.82,2212.05
36406,348,Aracaju (SE),Campo Grande (MS),firstClass,1387.89,Rainbow,Hotel BW,3,60.39,181.17,1569.06
36407,348,Recife (PE),Campo Grande (MS),firstClass,1038.95,FlyingDrops,Hotel BW,3,60.39,181.17,1220.12
36410,348,Aracaju (SE),Brasilia (DF),economic,548.62,Rainbow,Hotel BP,2,247.62,495.24,1043.86
36412,348,Aracaju (SE),Campo Grande (MS),firstClass,1387.89,Rainbow,Hotel BW,4,60.39,241.56,1629.45
36416,348,Brasilia (DF),Natal (RN),premium,1067.3,CloudFy,Hotel BD,3,242.88,728.64,1795.94
36420,348,Aracaju (SE),Brasilia (DF),firstClass,898.04,FlyingDrops,Hotel BP,2,247.62,495.24,1393.28
36423,348,Aracaju (SE),Campo Grande (MS),economic,743.54,Rainbow,Hotel BW,2,60.39,120.78,864.32
36427,348,Recife (PE),Rio de Janeiro (RJ),economic,908.93,Rainbow,Hotel CB,4,165.99,663.96,1572.89
36428,348,Brasilia (DF),Natal (RN),premium,1107.52,Rainbow,Hotel BD,2,242.88,485.76,1593.28
36430,348,Recife (PE),Aracaju (SE),firstClass,1181.19,Rainbow,Hotel Z,2,208.04,416.08,1597.27
36432,348,Brasilia (DF),Florianopolis (SC),firstClass,1487.52,CloudFy,Hotel A,2,313.02,626.04,2113.56
36434,348,Brasilia (DF),Florianopolis (SC),economic,884.94,CloudFy,Hotel A,2,313.02,626.04,1510.98
36435,348,Aracaju (SE),Sao Paulo (SP),premium,630.34,CloudFy,Hotel AF,2,139.1,278.2,908.54
36436,348,Recife (PE),Florianopolis (SC),firstClass,1371.83,Rainbow,Hotel A,3,313.02,939.06,2310.89
36437,348,Brasilia (DF),Aracaju (SE),premium,987.07,CloudFy,Hotel Z,3,208.04,624.12,1611.19
36438,348,Recife (PE),Salvador (BH),premium,1242.65,CloudFy,Hotel K,1,263.41,263.41,1506.06
